"","Language","GB257","GB260","GB262","GB263","GB264","GB285","GB286","GB291","GB297","Marking","Particles","Position","Latitude","Longitude"
"1980","tuba1278","?","?","?","?","?","?","?","?","?","UnknownQuestionMarking","No particle","No particle",35.327,-117.163
"1981","tuca1252","0","0","0","0","0","?","?","?","?","UnknownQuestionMarking","No particle","No particle",0.579755,-69.5763
"1982","tuge1241","0","0","0","1","0","?","0","0","0","ParticleOnly","Particle","Final",0.66573,35.8499
"1983","tugu1245","1","0","0","0","0","0","0","0","0","IntonationOnly","No particle","No particle",-7.72555,126.7
"1984","tuka1248","0","0","0","1","0","0","0","0","0","ParticleOnly","Particle","Final",-5.30994,123.578
"1985","tuki1240","0","0","1","1","0","0","0","0","0","ParticleOnly","Particle","Multiple",4.64348,11.5353
"1986","tula1252","?","0","0","0","0","?","1","0","?","MorphOnly","No particle","No particle",9.84629,11.52551
"1987","tule1245","0","1","1","0","0","0","0","0","0","MultipleStrategies","Particle","Initial",36.05354,-118.768616
"1988","tulu1258","0","0","0","0","0","0","0","0","0","NoQuestionMarking","No particle","No particle",12.8114,75.2651
"1989","tuml1238","?","?","?","?","?","?","?","?","?","UnknownQuestionMarking","No particle","No particle",-3.14955,142.346
"1990","tumu1242","?","0","0","1","0","0","0","?","0","ParticleOnly","Particle","Final",10.63451,-1.79707
"1991","tune1261","?","?","?","?","?","?","?","?","?","UnknownQuestionMarking","No particle","No particle",4.75,10.67
"1992","tung1290","1","0","0","0","0","0","0","0","0","IntonationOnly","No particle","No particle",-2.52188,150.198
"1993","tuni1252","0","0","0","0","0","0","?","0","0","UnknownQuestionMarking","No particle","No particle",30.9888,-92.5403
"1994","tunn1238","0","0","0","0","0","0","1","0","0","MorphOnly","No particle","No particle",1.06167,43.6847
"1995","tupi1273","0","0","0","?","0","0","1","0","0","MorphOnly","No particle","No particle",-22.807778,-42.106389
"1996","turk1303","?","?","?","?","?","?","?","0","?","UnknownQuestionMarking","No particle","No particle",34.4224,50.3222
"1997","turk1304","0","0","0","1","1","0","0","0","0","ParticleOnly","Particle","Multiple",37.0872,59.1757
"1998","turk1308","0","0","0","1","0","?","0","?","?","ParticleOnly","Particle","Final",4.30688,35.7101
"1999","tusc1257","0","0","0","0","1","0","0","0","0","ParticleOnly","Particle","Other",43.1303,-79.4214
"2000","tutu1241","1","0","0","0","0","0","0","0","0","IntonationOnly","No particle","No particle",-15.580667,167.268889
"2001","tuva1244","1","0","?","1","0","0","0","0","1","MultipleStrategies","Particle","Final",-8.520813,179.198088
"2002","tuvi1240","0","0","0","1","0","0","0","0","0","ParticleOnly","Particle","Final",51.7,94.36667
"2003","tuwa1243","1","1","1","0","0","0","0","0","0","MultipleStrategies","Particle","Initial",16.6646,121.113
"2004","tuwu1238","1","0","1","1","0","0","0","0","0","MultipleStrategies","Particle","Multiple",7.31095,0.38008
"2005","tver1240","0","1","0","0","1","0","0","0","0","MultipleStrategies","Particle","Other",65.1691,30.8655
"2006","twan1247","?","?","0","1","0","0","1","0","0","MultipleStrategies","Particle","Final",47.7419,-121.765
"2007","ubir1237","?","?","0","0","0","0","?","?","0","UnknownQuestionMarking","No particle","No particle",-9.59044,149.396
"2008","ubyk1235","0","0","0","0","0","0","1","0","0","MorphOnly","No particle","No particle",43.67,39.67
"2009","udih1248","1","0","0","0","0","0","0","0","0","IntonationOnly","No particle","No particle",46.6309,135.678
"2010","udii1243","1","0","0","0","0","0","0","0","0","IntonationOnly","No particle","No particle",40.9,47.7236
"2011","uduk1239","?","0","0","1","0","0","0","?","?","ParticleOnly","Particle","Final",9.16012,34.2293
"2012","ugar1238","?","0","0","0","0","0","0","0","0","UnknownQuestionMarking","No particle","No particle",35.6,35.78
"2013","ughe1237","1","0","0","0","0","0","0","0","0","IntonationOnly","No particle","No particle",-8.45725,157.341
"2014","ugon1239","0","0","0","1","0","0","0","0","0","ParticleOnly","Particle","Final",14.2408,100.098
"2015","ukaa1243","1","0","0","0","0","0","0","0","?","IntonationOnly","No particle","No particle",7.59722,6.03933
"2016","ukra1253","1","0","0","0","0","0","0","0","0","IntonationOnly","No particle","No particle",49.796,29.945
"2017","ulch1241","0","0","0","1","1","0","0","0","0","ParticleOnly","Particle","Multiple",51.8521,140.29
"2018","ulit1238","1","0","0","0","0","0","0","0","0","IntonationOnly","No particle","No particle",9.961388,139.603611
"2019","ulwa1239","0","0","0","1","0","0","0","0","0","ParticleOnly","Particle","Final",12.932292,-83.581467
"2020","umaa1242","?","?","1","0","0","1","?","?","0","MultipleStrategies","Particle","Initial",-1.70416,119.968
"2021","umbu1235","1","0","0","0","0","0","0","0","0","IntonationOnly","No particle","No particle",-12.9325,131.825
"2022","umbu1257","?","?","?","?","?","?","?","?","?","UnknownQuestionMarking","No particle","No particle",-12.4763,14.4148
"2023","umbu1258","?","?","?","1","?","?","?","?","?","ParticleOnly","Particle","Final",-5.9513,143.97
"2024","umes1235","1","0","1","0","0","0","0","0","0","MultipleStrategies","Particle","Initial",64.6383,18.646
"2025","umii1235","1","?","?","1","1","0","0","0","0","MultipleStrategies","Particle","Multiple",-16.559333,124.5
"2026","umot1240","?","?","?","?","?","?","?","0","?","UnknownQuestionMarking","No particle","No particle",-15.5929,-57.4192
"2027","unua1237","0","0","0","0","0","0","0","1","0","ToneOnly","No particle","No particle",-16.2638,167.599
"2028","uppe1275","1","0","0","0","0","0","0","0","0","IntonationOnly","No particle","No particle",20.236,-97.81
"2029","uppe1427","1","0","0","0","0","0","0","0","0","IntonationOnly","No particle","No particle",5.31911,116.901
"2030","uppe1439","1","0","0","0","0","0","0","0","0","IntonationOnly","No particle","No particle",46.7981,-123.169
"2031","uraa1244","1","0","0","1","0","0","1","0","?","MultipleStrategies","Particle","Final",27.466667,90.9
"2032","urak1238","0","0","0","1","0","0","0","0","0","ParticleOnly","Particle","Final",7.5258,99.0768
"2033","urar1246","0","0","0","1","0","0","0","0","0","ParticleOnly","Particle","Final",-4.44006,-75.4211
"2034","urav1235","1","0","0","1","0","0","0","0","0","MultipleStrategies","Particle","Final",-18.6747,169.084
"2035","urim1252","1","0","0","1","0","0","0","0","0","MultipleStrategies","Particle","Final",-3.58018,142.653
"2036","urip1239","0","0","0","1","0","0","0","0","0","ParticleOnly","Particle","Final",-16.00951,167.34643
"2037","urni1239","1","0","0","0","0","0","0","0","0","IntonationOnly","No particle","No particle",-13.4766,133.023
"2038","urua1242","0","0","0","1","0","0","0","0","0","ParticleOnly","Particle","Final",-6.23314,155.573
"2039","uruu1244","?","1","0","0","0","0","0","0","1","MultipleStrategies","No particle","No particle",-16.72547,-68.97119
"2040","utes1238","0","0","0","0","0","0","0","0","1","VNotVOnly","No particle","No particle",40.0965,-110.305
"2041","uuuu1243","?","?","?","?","?","?","0","?","?","UnknownQuestionMarking","No particle","No particle",22.6767,101.772
"2042","vano1237","1","0","0","0","0","0","0","0","0","IntonationOnly","No particle","No particle",-11.6107,166.7984
"2043","veps1250","0","0","0","0","1","0","0","0","0","ParticleOnly","Particle","Other",60.3353,34.7865
"2044","vera1241","1","0","0","1","0","0","0","0","?","MultipleStrategies","Particle","Final",-13.892528,167.428701
"2045","viem1243","?","?","?","?","?","?","?","?","?","UnknownQuestionMarking","No particle","No particle",10.8429,-3.84128
"2046","viet1252","0","0","0","1","0","0","0","0","?","ParticleOnly","Particle","Final",20.681188,105.774071
"2047","vinm1237","1","0","0","1","0","0","1","0","0","MultipleStrategies","Particle","Final",-16.2253,167.427
"2048","voro1241","1","1","1","1","0","0","0","0","1","MultipleStrategies","Particle","Multiple",57.85,27
"2049","voti1245","1","1","0","0","1","0","0","0","0","MultipleStrategies","Particle","Other",59.3802,28.6235
"2050","vunj1238","?","?","?","?","?","?","?","?","?","UnknownQuestionMarking","No particle","No particle",-3.42531,37.5847
"2051","vure1239","1","0","0","0","0","0","0","0","0","IntonationOnly","No particle","No particle",-13.905677,167.451412
"2052","vwan1235","?","?","?","?","?","?","?","?","?","UnknownQuestionMarking","No particle","No particle",-9.00683,34.0757
"2053","wadj1254","?","?","?","?","?","?","?","0","?","UnknownQuestionMarking","No particle","No particle",-12.8596,130.737
"2054","waga1260","1","0","1","1","?","0","0","0","0","MultipleStrategies","Particle","Multiple",-20.329,137.623
"2055","wage1238","1","0","0","0","0","0","0","0","0","IntonationOnly","No particle","No particle",-13.8627,131.893
"2056","waig1244","?","0","0","0","0","0","0","1","?","ToneOnly","No particle","No particle",-0.17957,130.917
"2057","waim1251","1","0","0","0","0","0","0","0","0","IntonationOnly","No particle","No particle",-8.67145,146.544
"2058","waim1252","1","0","0","1","0","0","0","0","0","MultipleStrategies","Particle","Final",-8.53416,126.317
"2059","waim1253","1","0","0","0","0","0","1","0","0","MultipleStrategies","No particle","No particle",-0.61832,-60.4259
"2060","waiw1244","1","0","0","0","0","0","0","0","1","MultipleStrategies","No particle","No particle",1.50881,-59.1417
"2061","waja1257","1","0","0","0","0","?","0","?","?","IntonationOnly","No particle","No particle",-28.1761,117.153
"2062","waja1259","0","0","0","1","0","0","0","0","0","ParticleOnly","Particle","Final",9.91175,11.7206
"2063","wala1266","?","0","?","0","0","0","0","0","0","UnknownQuestionMarking","No particle","No particle",-8.81936,160.741
"2064","wall1257","1","0","1","0","0","0","0","0","0","MultipleStrategies","Particle","Initial",-13.2903,-176.207
"2065","walm1241","0","0","0","0","0","?","?","?","?","UnknownQuestionMarking","No particle","No particle",-19.7229,126.113
"2066","wamb1257","0","0","0","0","0","0","1","0","1","MultipleStrategies","No particle","No particle",27.14808,86.47646
"2067","wand1267","0","0","0","1","0","0","0","0","0","ParticleOnly","Particle","Final",-2.25622,133.996
"2068","wand1278","0","0","0","1","0","0","0","1","0","MultipleStrategies","Particle","Final",11.3169,13.8996
"2069","wang1291","0","0","0","0","0","0","0","0","0","NoQuestionMarking","No particle","No particle",-30.6481,146.18
"2070","wanm1242","0","0","1","?","?","0","0","0","0","ParticleOnly","Particle","Initial",-22.7078,122.325
"2071","wann1242","0","?","?","?","?","0","0","?","?","UnknownQuestionMarking","No particle","No particle",7.88773,-5.82092
"2072","waor1240","1","0","0","0","0","0","0","0","0","IntonationOnly","No particle","No particle",-1.12312,-76.683
"2073","wapp1239","0","0","0","1","0","0","0","0","0","ParticleOnly","Particle","Final",38.25,-122.5
"2074","wara1292","?","?","?","?","?","?","?","?","?","UnknownQuestionMarking","No particle","No particle",10.7283,-5.37515
"2075","wara1294","1","0","0","1","0","0","0","0","1","MultipleStrategies","Particle","Final",-8.64917,141.52
"2076","wara1300","?","?","?","?","?","?","1","?","?","MorphOnly","No particle","No particle",11.4911,125.012
"2077","wara1303","0","0","0","0","0","0","1","0","0","MorphOnly","No particle","No particle",7.50851,-59.3528
"2078","ward1246","?","?","?","?","?","?","?","?","?","UnknownQuestionMarking","No particle","No particle",-15.4155,132.604
"2079","ware1253","1","0","0","0","0","0","0","0","0","IntonationOnly","No particle","No particle",-1.65941,137.566
"2080","ware1255","0","0","0","0","0","1","1","0","0","MultipleStrategies","Particle","No particle",2.904099,-67.092099
"2081","wari1268","1","0","0","0","0","0","0","0","0","IntonationOnly","No particle","No particle",-10.69948,-64.56152
"2082","warj1242","?","?","0","0","0","0","0","0","0","UnknownQuestionMarking","No particle","No particle",25.1154,91.6266
"2083","warl1255","1","0","1","0","0","0","?","?","0","MultipleStrategies","Particle","Initial",-18.949,133.862
"2084","waro1242","?","?","?","?","?","?","?","?","?","UnknownQuestionMarking","No particle","No particle",-2.31142,136.633
"2085","warr1255","1","0","0","0","0","?","0","?","?","IntonationOnly","No particle","No particle",-18.5468,146.179
"2086","warr1258","0","0","0","0","1","?","0","0","0","ParticleOnly","Particle","Other",-17.0965,123.971
"2087","waru1264","1","0","?","?","?","?","0","?","?","IntonationOnly","No particle","No particle",-18.2496,144.37
"2088","waru1265","1","0","0","0","0","0","0","0","0","IntonationOnly","No particle","No particle",-20.6479,134.375
"2089","wash1253","0","0","0","1","0","?","1","0","0","MultipleStrategies","Particle","Final",38.8184,-119.64
"2090","wath1238","0","0","?","?","?","?","0","?","?","UnknownQuestionMarking","No particle","No particle",-37.68777565,144.1013148
"2091","wawa1246","0","0","0","1","0","0","0","1","0","MultipleStrategies","Particle","Final",6.68974,11.7802
"2092","waya1268","1","0","0","0","0","0","0","0","0","IntonationOnly","No particle","No particle",-17.294682,177.123396
"2093","waya1269","0","0","0","0","1","0","0","0","0","ParticleOnly","Particle","Other",2.77537,-54.4429
"2094","wayu1241","1","0","0","0","0","0","0","0","0","IntonationOnly","No particle","No particle",27.3047,86.1227
"2095","wayu1243","1","0","0","0","0","?","0","?","?","IntonationOnly","No particle","No particle",11.395566,-72.199791
"2096","weda1241","?","?","?","?","?","?","?","?","?","UnknownQuestionMarking","No particle","No particle",-10.1246,150.172
"2097","wels1247","1","0","1","0","0","0","0","0","0","MultipleStrategies","Particle","Initial",52,-4
"2098","weri1253","0","0","0","1","0","0","0","0","0","ParticleOnly","Particle","Final",-7.71834,146.914
"2099","west2354","1","1","0","0","0","0","0","0","0","MultipleStrategies","No particle","No particle",53.143,5.86091
"2100","west2369","1","0","1","1","0","0","0","0","0","MultipleStrategies","Particle","Multiple",32.9,53.3
"2101","west2386","?","?","?","?","?","?","?","?","?","UnknownQuestionMarking","No particle","No particle",30.0948,75.3474
"2102","west2392","?","?","?","?","?","?","?","?","?","UnknownQuestionMarking","No particle","No particle",56.22,46.569
"2103","west2396","0","0","1","0","0","0","0","0","0","ParticleOnly","Particle","Initial",19.8678,99.2057
"2104","west2397","0","0","0","1","0","0","0","0","0","ParticleOnly","Particle","Final",16.4906,104.754
"2105","west2415","1","0","0","0","0","0","0","0","0","IntonationOnly","No particle","No particle",28.0239,85.0563
"2106","west2417","1","0","0","0","0","0","0","0","0","IntonationOnly","No particle","No particle",29.444,101.418
"2107","west2418","1","0","0","0","0","0","0","0","1","MultipleStrategies","No particle","No particle",28.2462,83.511
"2108","west2430","1","0","0","1","0","0","0","0","1","MultipleStrategies","Particle","Final",28.33,109.67
"2109","west2441","?","?","?","?","?","?","?","?","?","UnknownQuestionMarking","No particle","No particle",-24.05052,133.24621
"2110","west2466","0","0","0","1","1","0","0","0","0","ParticleOnly","Particle","Multiple",10.6298,-4.76482
"2111","west2516","1","0","0","0","0","0","0","0","0","IntonationOnly","No particle","No particle",-20.4145,166.589
"2112","west2538","?","?","?","1","?","?","?","?","?","ParticleOnly","Particle","Final",-6.62046,134.168
"2113","west2548","0","0","0","0","0","0","1","0","0","MorphOnly","No particle","No particle",-7.12065,128.585
"2114","west2555","1","0","0","1","0","0","0","0","0","MultipleStrategies","Particle","Final",7.6682,124.825
"2115","west2557","0","0","0","0","1","0","0","0","0","ParticleOnly","Particle","Other",7.79964,122.341
"2116","west2560","1","0","0","1","1","0","0","0","0","MultipleStrategies","Particle","Multiple",6.00631,116.124
"2117","west2564","?","?","?","?","?","?","?","?","?","UnknownQuestionMarking","No particle","No particle",3.9815,114.528
"2118","west2594","1","0","0","1","0","0","0","0","0","MultipleStrategies","Particle","Final",-3.77127,138.217
